so44201559,2024-10-11T08:00:00+09:00,2632720,90,ちいかわ　第208話　スロット⑦,504,11,1,12,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201559/44201559.69404653
so44201624,2024-10-13T17:30:00+09:00,2632720,1430,シャングリラ・フロンティア 2nd Season　第26話　半裸と愉快な仲間達inゴーレムパラダイス,23464,809,320,288,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201624/44201624.3639516
so44201625,2024-10-12T02:30:00+09:00,2632720,1420,魔法使いになれなかった女の子の話　第2話　私、魔法使いになれる、かも？,5096,1246,9,84,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201625/44201625.75495675
so44201626,2024-10-15T17:00:00+09:00,2632720,1440,ラブライブ！スーパースター!!TVアニメ3期　#02　トマカノーテ,4851,568,16,53,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201626/44201626.69059539
so44201627,2024-10-12T22:30:00+09:00,2632720,1433,Thunderbolt Fantasy 東離劍遊紀4　第2話　魔界の宴,2562,532,6,82,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201627/44201627.26150618
so44201628,2024-10-13T09:30:00+09:00,2632720,735,ぷにるんず ぷに２　2話　『ぷにランドにお出かけするん♪』,321,4,0,0,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201628/44201628.79656551
so44201629,2024-10-12T00:00:00+09:00,2632720,211,きみはな～君に届ける花ことば～　第1～2話　「―みさきが丘生花店、リニューアルオープンです―」,433,14,3,0,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201629/44201629.79952829
so44201630,2024-10-13T00:00:00+09:00,2632720,1431,ブルーロック VS. U-20 JAPAN　第26話　殺し屋と忍者,11974,532,20,126,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201630/44201630.70138219
so44201631,2024-10-14T00:00:00+09:00,2632720,1434,転生貴族、鑑定スキルで成り上がる 第2期　第15話　領主の姿,11865,1014,17,172,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201631/44201631.48267158
so44201632,2024-10-14T01:30:00+09:00,2632720,1420,メカウデ　第2話　生きてる世界が違いすぎ,3368,232,6,52,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201632/44201632.10953047
so44201633,2024-10-15T18:00:00+09:00,2632720,1065,モブ皇帝～平凡をむさぼる僕が多元宇宙の支配者に選ばれたので、世界を救ってみた～　第3話　さよなら、私の平凡な生活,814,46,1,13,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201633/44201633.46359763
so44201634,2024-10-15T18:00:00+09:00,2632720,1285,時空の隙　第3話　強き仲間,319,12,0,4,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201634/44201634.62936734
so44201635,2024-10-13T22:30:00+09:00,2632720,1420,妻、小学生になる。　第2話　だって、いまは。,3954,488,8,73,updated_at_was_moved,https://nicovideo.cdn.nimg.jp/thumbnails/44201635/44201635.77469930
